F1,F2,F3,F4,F5,F6,F7,F8,CLEAR,NIR,SPECTRAL_FLAG,FLICKERING_TYPE
6562,5484,6363,18113,23599,12812,60000,7350,60000,60000,0,1
6562,5484,6363,18113,23599,12812,60000,7350,60000,60000,0,1
11249,9578,6002,16932,13337,11526,45644,10211,60000,60000,1,1
11249,9578,6002,16932,13337,11526,45644,10211,60000,60000,0,1
11249,9578,6002,16932,13337,11526,45644,10211,60000,60000,0,1
2455,6550,4772,5762,8597,9573,6722,9349,60000,29579,1,1
2455,6550,4772,5762,8597,9573,6722,9349,60000,29579,0,1
2455,6550,4772,5762,8597,9573,6722,9349,60000,29579,0,1
3136,6925,9704,5163,23552,13517,38707,13356,60000,60000,1,1
3136,6925,9704,5163,23552,13517,38707,13356,60000,60000,0,1
3136,6925,9704,5163,23552,13517,38707,13356,60000,60000,0,1
7195,4844,11316,9120,27707,21033,60000,6954,60000,60000,1,1
7195,4844,11316,9120,27707,21033,60000,6954,60000,60000,0,1
7195,4844,11316,9120,27707,21033,60000,6954,60000,60000,0,1
2678,14243,5529,47670,15013,14639,60000,10229,60000,59933,1,1
2678,14243,5529,47670,15013,14639,60000,10229,60000,59933,0,1
2678,14243,5529,47670,15013,14639,60000,10229,60000,59933,0,1
6718,7555,6493,48407,60000,27219,60000,12645,60000,60000,1,1
6718,7555,6493,48407,60000,27219,60000,12645,60000,60000,0,1
6718,7555,6493,48407,60000,27219,60000,12645,60000,60000,0,1
14107,29712,39091,59615,60000,52793,60000,59971,60000,60000,1,1
14107,29712,39091,59615,60000,52793,60000,59971,60000,60000,0,1
14107,29712,39091,59615,60000,52793,60000,59971,60000,60000,0,1
7879,18030,34234,45612,60000,12537,60000,9170,60000,60000,1,1
7879,18030,34234,45612,60000,12537,60000,9170,60000,60000,0,1
7879,18030,34234,45612,60000,12537,60000,9170,60000,60000,0,1
10542,10671,49691,18075,60000,14701,60000,39649,60000,60000,1,1
10542,10671,49691,18075,60000,14701,60000,39649,60000,60000,0,1
10542,10671,49691,18075,60000,14701,60000,39649,60000,60000,0,1
25210,26837,51826,48617,60000,18355,60000,50608,60000,60000,1,1
25210,26837,51826,48617,60000,18355,60000,50608,60000,60000,0,1
25210,26837,51826,48617,60000,18355,60000,50608,60000,60000,0,1
30968,18298,44971,39169,60000,13091,60000,9830,60000,60000,1,1
30968,18298,44971,39169,60000,13091,60000,9830,60000,60000,0,1
30968,18298,44971,39169,60000,13091,60000,9830,60000,60000,0,1
5724,6333,39434,13909,47638,12141,60000,8242,60000,60000,1,1
5724,6333,39434,13909,47638,12141,60000,8242,60000,60000,0,1
5724,6333,39434,13909,47638,12141,60000,8242,60000,60000,0,1
8480,5655,14128,9763,57402,12463,60000,8249,60000,60000,1,1
8480,5655,14128,9763,57402,12463,60000,8249,60000,60000,0,1
8480,5655,14128,9763,57402,12463,60000,8249,60000,60000,0,1
12961,9777,9524,11278,60000,15627,60000,15357,60000,60000,1,1
12961,9777,9524,11278,60000,15627,60000,15357,60000,60000,0,1
12961,9777,9524,11278,60000,15627,60000,15357,60000,60000,0,1
4363,6980,25199,21872,60000,13103,60000,16556,60000,60000,1,1
4363,6980,25199,21872,60000,13103,60000,16556,60000,60000,0,1
4363,6980,25199,21872,60000,13103,60000,16556,60000,60000,0,1
7148,9765,23934,44099,60000,37146,60000,17633,60000,60000,1,1
7148,9765,23934,44099,60000,37146,60000,17633,60000,60000,0,1
7148,9765,23934,44099,60000,37146,60000,17633,60000,60000,0,1
3796,30369,26403,53984,60000,51287,60000,8540,60000,60000,1,1
3796,30369,26403,53984,60000,51287,60000,8540,60000,60000,0,1
3796,30369,26403,53984,60000,51287,60000,8540,60000,60000,0,1
8700,11931,11420,50994,30994,13046,60000,11165,60000,60000,1,1
8700,11931,11420,50994,30994,13046,60000,11165,60000,60000,0,1
8700,11931,11420,50994,30994,13046,60000,11165,60000,60000,0,1
3093,5219,10585,13687,13970,14547,53424,13724,60000,60000,1,1
3093,5219,10585,13687,13970,14547,53424,13724,60000,60000,0,1
3093,5219,10585,13687,13970,14547,53424,13724,60000,60000,0,1
3077,9381,6309,9020,41262,12545,60000,15008,60000,60000,1,1
3077,9381,6309,9020,41262,12545,60000,15008,60000,60000,0,1
3077,9381,6309,9020,41262,12545,60000,15008,60000,60000,0,1
10686,5644,6861,39160,33617,16286,60000,15110,60000,60000,1,1
10686,5644,6861,39160,33617,16286,60000,15110,60000,60000,0,1
10686,5644,6861,39160,33617,16286,60000,15110,60000,60000,0,1
3209,10623,11227,48696,57307,23263,60000,8003,60000,60000,1,1
3209,10623,11227,48696,57307,23263,60000,8003,60000,60000,0,1
3209,10623,11227,48696,57307,23263,60000,8003,60000,60000,0,1
8941,19538,11324,57573,60000,24226,60000,14326,60000,60000,1,1
8941,19538,11324,57573,60000,24226,60000,14326,60000,60000,0,1
8941,19538,11324,57573,60000,24226,60000,14326,60000,60000,0,1
13191,29691,41224,59724,60000,34458,60000,9291,60000,60000,1,1
13191,29691,41224,59724,60000,34458,60000,9291,60000,60000,0,1
13191,29691,41224,59724,60000,34458,60000,9291,60000,60000,0,1
6129,5182,6635,23965,11839,9952,10405,6475,60000,60000,1,1
6129,5182,6635,23965,11839,9952,10405,6475,60000,60000,0,1
6129,5182,6635,23965,11839,9952,10405,6475,60000,60000,0,1
13438,5392,30099,7285,60000,35949,60000,51178,60000,60000,1,1
13438,5392,30099,7285,60000,35949,60000,51178,60000,60000,0,1
13438,5392,30099,7285,60000,35949,60000,51178,60000,60000,0,1
33722,29863,47498,43798,60000,56532,60000,60000,60000,60000,1,1
