F1,F2,F3,F4,F5,F6,F7,F8,CLEAR,NIR,SPECTRAL_FLAG,FLICKERING_TYPE
76,474,267,910,1432,2061,1136,1183,4250,959,0,1
1177,467,256,889,2489,2015,1100,1126,3806,698,1,1
1177,467,256,889,2489,2015,1100,1126,3806,698,0,1
1177,467,256,889,2489,2015,1100,1126,3806,698,0,1
73,1585,255,884,1392,2096,1092,1175,3685,995,1,1
73,1585,255,884,1392,2096,1092,1175,3685,995,0,1
73,1585,255,884,1392,2096,1092,1175,3685,995,0,1
343,274,250,867,1362,1980,1065,1165,3416,999,1,1
343,274,250,867,1362,1980,1065,1165,3416,999,0,1
343,274,250,867,1362,1980,1065,1165,3416,999,0,1
73,661,249,436,1465,2020,1086,1169,3388,990,1,1
73,661,249,436,1465,2020,1086,1169,3388,990,0,1
73,661,249,436,1465,2020,1086,1169,3388,990,0,1
74,668,254,446,1424,2157,1123,1183,3542,964,1,1
74,668,254,446,1424,2157,1123,1183,3542,964,0,1
74,668,254,446,1424,2157,1123,1183,3542,964,0,1
156,203,269,1191,1455,2086,1166,2314,4252,944,1,1
156,203,269,1191,1455,2086,1166,2314,4252,944,0,1
156,203,269,1191,1455,2086,1166,2314,4252,944,0,1
1189,477,271,914,1427,2060,1135,1187,4276,970,1,1
1189,477,271,914,1427,2060,1135,1187,4276,970,0,1
1189,477,271,914,1427,2060,1135,1187,4276,970,0,1
156,199,260,1175,1400,2042,1103,585,3779,974,1,1
156,199,260,1175,1400,2042,1103,585,3779,974,0,1
156,199,260,1175,1400,2042,1103,585,3779,974,0,1
75,197,454,447,1406,2042,1106,1183,3573,977,1,1
75,197,454,447,1406,2042,1106,1183,3573,977,0,1
75,197,454,447,1406,2042,1106,1183,3573,977,0,1
76,198,457,445,2542,2049,1116,1185,3699,972,1,1
76,198,457,445,2542,2049,1116,1185,3699,972,0,1
76,198,457,445,2542,2049,1116,1185,3699,972,0,1
76,200,714,1590,2629,2063,1128,1178,4010,944,1,1
76,200,714,1590,2629,2063,1128,1178,4010,944,0,1
76,200,714,1590,2629,2063,1128,1178,4010,944,0,1
74,196,702,446,1468,2027,1295,1140,3871,839,1,1
74,196,702,446,1468,2027,1295,1140,3871,839,0,1
74,196,702,446,1468,2027,1295,1140,3871,839,0,1
66,188,675,433,1365,1996,1079,732,3501,630,1,1
66,188,675,433,1365,1996,1079,732,3501,630,0,1
66,188,675,433,1365,1996,1079,732,3501,630,0,1
1259,191,246,1137,1387,2023,1098,568,3316,913,1,1
1259,191,246,1137,1387,2023,1098,568,3316,913,0,1
1259,191,246,1137,1387,2023,1098,568,3316,913,0,1
72,195,698,446,1389,2028,1098,1147,3813,1994,1,1
72,195,698,446,1389,2028,1098,1147,3813,1994,0,1
72,195,698,446,1389,2028,1098,1147,3813,1994,0,1
149,1515,248,437,1358,1991,1056,1154,3760,913,1,1
149,1515,248,437,1358,1991,1056,1154,3760,913,0,1
149,1515,248,437,1358,1991,1056,1154,3760,913,0,1
1269,185,236,1116,1398,1946,1013,1146,2788,918,1,1
1269,185,236,1116,1398,1946,1013,1146,2788,918,0,1
1269,185,236,1116,1398,1946,1013,1146,2788,918,0,1
1269,185,236,1116,1398,1946,1013,1146,2788,918,0,1
336,268,241,862,1385,2026,1080,1158,4180,901,1,1
336,268,241,862,1385,2026,1080,1158,4180,901,0,1
336,268,241,862,1385,2026,1080,1158,4180,901,0,1
71,192,442,440,1381,2024,1079,1154,3370,885,1,1
71,192,442,440,1381,2024,1079,1154,3370,885,0,1
71,192,442,440,1381,2024,1079,1154,3370,885,0,1
337,270,247,882,1397,2124,1099,1160,3358,894,1,1
337,270,247,882,1397,2124,1099,1160,3358,894,0,1
337,270,247,882,1397,2124,1099,1160,3358,894,0,1
71,465,252,446,1401,2050,1102,770,3554,882,1,1
71,465,252,446,1401,2050,1102,770,3554,882,0,1
71,465,252,446,1401,2050,1102,770,3554,882,0,1
420,196,253,450,1421,2081,1124,581,4237,874,1,1
420,196,253,450,1421,2081,1124,581,4237,874,0,1
420,196,253,450,1421,2081,1124,581,4237,874,0,1
70,466,253,451,1431,2077,1135,768,3594,837,1,1
70,466,253,451,1431,2077,1135,768,3594,837,0,1
70,466,253,451,1431,2077,1135,768,3594,837,0,1
1187,461,254,899,2560,2086,1149,1150,3863,817,1,1
1187,461,254,899,2560,2086,1149,1150,3863,817,0,1
1187,461,254,899,2560,2086,1149,1150,3863,817,0,1
69,1594,251,894,2556,2071,1125,1151,3722,836,1,1
69,1594,251,894,2556,2071,1125,1151,3722,836,0,1
69,1594,251,894,2556,2071,1125,1151,3722,836,0,1
1185,452,251,888,1409,2056,2251,1121,3771,680,1,1
1185,452,251,888,1409,2056,2251,1121,3771,680,0,1
1185,452,251,888,1409,2056,2251,1121,3771,680,0,1
72,1577,261,906,1443,2107,1177,1165,4242,1953,1,1
72,1577,261,906,1443,2107,1177,1165,4242,1953,0,1
72,1577,261,906,1443,2107,1177,1165,4242,1953,0,1
1204,462,258,910,1418,2080,1134,2249,3966,610,1,1
1204,462,258,910,1418,2080,1134,2249,3966,610,0,1
1204,462,258,910,1418,2080,1134,2249,3966,610,0,1
1169,436,236,864,1373,2027,2203,1043,3231,289,1,1
1169,436,236,864,1373,2027,2203,1043,3231,289,0,1
1169,436,236,864,1373,2027,2203,1043,3231,289,0,1
1149,423,222,834,2426,1970,1045,1023,2700,236,1,1
1149,423,222,834,2426,1970,1045,1023,2700,236,0,1
1149,423,222,834,2426,1970,1045,1023,2700,236,0,1
49,1518,211,809,1240,1860,959,1004,2259,251,1,1
49,1518,211,809,1240,1860,959,1004,2259,251,0,1
49,1518,211,809,1240,1860,959,1004,2259,251,0,1
44,1484,194,767,1277,1905,999,1001,1703,1280,1,1
44,1484,194,767,1277,1905,999,1001,1703,1280,0,1
44,1484,194,767,1277,1905,999,1001,1703,1280,0,1
50,415,214,812,1335,1977,1065,1012,2468,214,1,1
50,415,214,812,1335,1977,1065,1012,2468,214,0,1
50,415,214,812,1335,1977,1065,1012,2468,214,0,1
1144,420,217,825,1266,1898,989,999,2543,165,1,1
1144,420,217,825,1266,1898,989,999,2543,165,0,1
1144,420,217,825,1266,1898,989,999,2543,165,0,1
1112,398,189,758,1281,1916,1004,1006,1608,217,1,1
1112,398,189,758,1281,1916,1004,1006,1608,217,0,1
1112,398,189,758,1281,1916,1004,1006,1608,217,0,1
51,421,219,829,1371,2029,1095,1038,2620,279,1,1
51,421,219,829,1371,2029,1095,1038,2620,279,0,1
51,421,219,829,1371,2029,1095,1038,2620,279,0,1
53,424,229,848,1381,2037,1105,1029,3036,234,1,1
53,424,229,848,1381,2037,1105,1029,3036,234,0,1
53,424,229,848,1381,2037,1105,1029,3036,234,0,1
53,425,229,850,1368,2019,2194,1026,3064,222,1,1
53,425,229,850,1368,2019,2194,1026,3064,222,0,1
53,425,229,850,1368,2019,2194,1026,3064,222,0,1
1152,420,219,826,1324,1964,1042,1009,2596,1310,1,1
1152,420,219,826,1324,1964,1042,1009,2596,1310,0,1
1152,420,219,826,1324,1964,1042,1009,2596,1310,0,1
1144,419,222,832,1371,2023,1106,1019,2822,239,1,1
1144,419,222,832,1371,2023,1106,1019,2822,239,0,1
1144,419,222,832,1371,2023,1106,1019,2822,239,0,1
1146,423,233,855,1356,2008,1086,1026,3353,244,1,1
1146,423,233,855,1356,2008,1086,1026,3353,244,0,1
1146,423,233,855,1356,2008,1086,1026,3353,244,0,1
54,1542,219,823,1294,3042,1005,1087,2501,645,1,1
54,1542,219,823,1294,3042,1005,1087,2501,645,0,1
54,1542,219,823,1294,3042,1005,1087,2501,645,0,1
1169,434,223,826,1327,1960,1037,509,2573,391,1,1
1169,434,223,826,1327,1960,1037,509,2573,391,0,1
1169,434,223,826,1327,1960,1037,509,2573,391,0,1
1136,416,214,809,2360,1904,1006,998,2386,195,1,1
1136,416,214,809,2360,1904,1006,998,2386,195,0,1
1136,416,214,809,2360,1904,1006,998,2386,195,0,1
41,1455,189,750,1162,1759,903,949,1689,120,1,1
41,1455,189,750,1162,1759,903,949,1689,120,0,1
41,1455,189,750,1162,1759,903,949,1689,120,0,1
1077,384,183,732,1239,2899,968,961,1558,153,1,1
1077,384,183,732,1239,2899,968,961,1558,153,0,1
1077,384,183,732,1239,2899,968,961,1558,153,0,1
1105,403,211,799,1321,1942,1050,975,2626,1267,1,1
1105,403,211,799,1321,1942,1050,975,2626,1267,0,1
1105,403,211,799,1321,1942,1050,975,2626,1267,0,1
1169,171,223,1059,1334,1957,1071,978,3208,224,1,1
1169,171,223,1059,1334,1957,1071,978,3208,224,0,1
1169,171,223,1059,1334,1957,1071,978,3208,224,0,1
1090,401,222,815,1331,1950,1098,978,3269,249,1,1
1090,401,222,815,1331,1950,1098,978,3269,249,0,1
1090,401,222,815,1331,1950,1098,978,3269,249,0,1
56,389,231,817,1328,1943,1121,496,3850,264,1,1
56,389,231,817,1328,1943,1121,496,3850,264,0,1
56,389,231,817,1328,1943,1121,496,3850,264,0,1
110,1205,228,1050,1344,1966,1088,2030,3651,238,1,1
110,1205,228,1050,1344,1966,1088,2030,3651,238,0,1
110,1205,228,1050,1344,1966,1088,2030,3651,238,0,1
53,1466,224,825,1330,1951,1059,2037,3334,230,1,1
53,1466,224,825,1330,1951,1059,2037,3334,230,0,1
53,1466,224,825,1330,1951,1059,2037,3334,230,0,1
1097,403,215,803,1315,1935,1042,979,2861,211,1,1
1097,403,215,803,1315,1935,1042,979,2861,211,0,1
1097,403,215,803,1315,1935,1042,979,2861,211,0,1
51,407,220,817,1327,1950,1050,983,3030,198,1,1
51,407,220,817,1327,1950,1050,983,3030,198,0,1
51,407,220,817,1327,1950,1050,983,3030,198,0,1
47,1472,208,791,1280,1895,1000,970,2437,162,1,1
47,1472,208,791,1280,1895,1000,970,2437,162,0,1
47,1472,208,791,1280,1895,1000,970,2437,162,0,1
45,395,200,771,2291,1847,971,959,2120,145,1,1
45,395,200,771,2291,1847,971,959,2120,145,0,1
45,395,200,771,2291,1847,971,959,2120,145,0,1
43,393,197,763,2295,1852,972,960,2028,147,1,1
43,393,197,763,2295,1852,972,960,2028,147,0,1
43,393,197,763,2295,1852,972,960,2028,147,0,1
1099,397,203,777,2344,1900,1009,970,2231,170,1,1
1099,397,203,777,2344,1900,1009,970,2231,170,0,1
1099,397,203,777,2344,1900,1009,970,2231,170,0,1
48,401,211,796,1319,1938,1043,2037,2610,195,1,1
48,401,211,796,1319,1938,1043,2037,2610,195,0,1
48,401,211,796,1319,1938,1043,2037,2610,195,0,1
51,405,219,815,1335,1959,1066,978,3051,210,1,1
51,405,219,815,1335,1959,1066,978,3051,210,0,1
51,405,219,815,1335,1959,1066,978,3051,210,0,1
1107,405,220,819,1332,3024,1064,979,3109,204,1,1
1107,405,220,819,1332,3024,1064,979,3109,204,0,1
