timestamp,F1,F2,F3,F4,F5,F6,F7,F8,CLEAR,NIR
00:02:11.333,20,30,47,64,82,83,107,95,297,112
00:02:11.452,20,29,47,64,82,83,107,95,297,111
00:02:11.572,20,29,47,64,82,83,107,95,296,112
00:02:11.692,20,29,47,64,82,83,107,95,296,111
00:02:11.812,20,30,47,64,82,83,107,95,298,112
00:02:11.932,20,30,47,64,82,83,107,95,298,112
00:02:12.051,20,29,47,64,82,83,107,95,297,111
00:02:12.170,20,30,47,64,82,83,107,95,298,112
00:02:12.289,20,30,47,64,82,83,107,95,299,112
00:02:12.408,20,30,47,64,82,83,107,95,300,112
00:02:12.528,20,30,47,64,82,83,107,95,300,113
00:02:12.648,21,30,47,64,82,83,108,96,299,112
00:02:12.768,21,30,47,64,82,83,107,96,299,112
00:02:12.888,20,30,47,64,82,83,107,96,298,111
00:02:13.007,20,30,47,64,82,83,107,95,297,111
00:02:13.126,20,29,47,64,82,83,107,95,297,111
00:02:13.245,21,30,47,65,82,83,107,95,298,111
00:02:13.364,21,30,47,67,84,85,110,96,306,113
00:02:13.484,21,30,47,67,85,86,111,97,306,113
00:02:13.604,21,30,47,66,84,85,110,97,304,113
00:02:13.724,21,30,47,65,82,83,108,96,302,113
00:02:13.844,20,29,47,64,82,83,108,96,297,111
00:02:13.963,20,29,47,64,81,83,107,95,297,111
00:02:14.082,20,29,47,64,81,83,107,95,297,111
00:02:14.201,20,29,47,63,81,82,106,95,297,111
00:02:14.320,20,29,47,63,82,83,107,95,297,111
00:02:14.440,20,30,47,64,82,83,107,95,299,112
00:02:14.560,20,30,47,64,81,83,107,95,299,112
00:02:14.680,20,29,47,63,81,83,107,95,297,111
00:02:14.800,20,29,46,63,81,82,106,95,298,112
00:02:14.919,20,29,46,63,81,82,105,95,298,111
00:02:15.038,20,29,46,63,81,82,105,94,298,111
00:02:15.157,20,29,46,63,81,82,106,95,298,111
00:02:15.276,20,29,46,63,81,82,106,95,299,112
00:02:15.396,20,29,46,63,81,82,106,95,299,112
00:02:15.516,20,29,47,63,81,82,106,95,299,112
00:02:15.636,20,29,47,63,81,82,106,95,297,111
00:02:15.756,20,29,47,63,81,82,106,95,297,111
00:02:15.875,20,29,47,63,81,82,107,95,296,111
00:02:15.994,20,29,47,64,81,82,106,95,296,111
00:02:16.113,20,29,47,63,81,82,106,95,294,110
00:02:16.232,20,29,47,63,81,82,106,95,292,110
00:02:16.352,20,29,47,63,81,82,106,95,292,109
00:02:16.472,20,29,47,64,81,82,106,95,292,110
00:02:16.592,20,29,47,64,81,82,106,95,292,110
00:02:16.712,20,29,47,64,81,82,106,95,293,110
00:02:16.831,20,29,47,64,81,82,106,95,293,110
00:02:16.950,20,29,47,64,81,82,106,95,294,110
00:02:17.069,20,29,47,64,81,82,106,95,294,110
00:02:17.188,20,29,47,63,81,82,106,95,295,111
00:02:17.308,20,29,47,63,81,82,106,95,295,111
00:02:17.428,20,29,47,63,81,82,106,95,297,111
00:02:17.548,20,29,47,63,81,82,106,95,298,111
00:02:17.668,20,29,47,63,81,82,106,95,298,112
00:02:17.787,20,29,46,63,82,82,106,95,300,112
00:02:17.906,20,29,46,63,82,82,106,95,300,112
00:02:18.025,20,29,46,63,82,82,106,95,300,112
00:02:18.144,20,29,46,63,82,82,106,95,300,112
00:02:18.264,20,30,47,64,83,84,108,96,303,113
00:02:18.384,21,30,47,65,85,86,111,97,308,115
00:02:18.504,21,30,47,67,85,86,111,97,308,114
00:02:18.624,21,30,47,66,85,86,110,97,300,112
00:02:18.743,21,30,47,66,84,85,109,96,297,111
00:02:18.862,21,30,47,66,84,85,109,96,297,111
00:02:18.981,21,30,47,66,84,85,110,97,298,112
00:02:19.100,21,30,47,66,85,86,111,97,300,112
00:02:19.220,21,30,47,66,85,86,111,97,302,113
00:02:19.340,21,30,47,66,84,86,110,97,301,112
00:02:19.460,21,30,47,66,84,85,110,97,301,113
00:02:19.580,21,30,47,66,83,85,109,96,301,113
00:02:19.699,21,30,47,65,83,84,109,96,299,112
00:02:19.818,21,30,47,65,83,84,108,96,299,112
00:02:19.937,21,30,47,65,83,84,109,96,300,113
00:02:20.056,21,30,47,65,83,84,109,96,301,113
00:02:20.176,20,30,47,64,83,84,108,96,298,112
00:02:20.296,20,30,47,63,82,83,107,95,301,113
00:02:20.416,20,30,47,63,82,83,107,96,301,113
00:02:20.536,20,30,47,64,82,83,107,96,301,113
00:02:20.655,20,29,47,64,82,83,107,96,300,113
00:02:20.774,20,30,47,64,82,83,107,96,300,113
00:02:20.893,21,30,47,65,82,84,108,96,295,111
00:02:21.012,21,30,47,65,82,84,108,96,295,111
00:02:21.132,21,30,47,65,82,83,108,96,295,111
00:02:21.252,21,30,47,65,82,84,108,96,295,111
00:02:21.372,21,30,47,65,82,84,108,96,293,110
00:02:21.492,21,30,47,65,82,84,108,96,291,109
00:02:21.611,21,29,47,65,81,83,107,95,290,109
00:02:21.730,21,29,47,65,82,83,107,96,288,108
00:02:21.849,21,29,47,65,81,83,107,96,288,108
00:02:21.968,21,29,47,64,81,82,106,95,289,109
00:02:22.088,20,29,47,64,81,83,106,95,288,108
00:02:22.208,20,29,47,64,81,83,107,95,288,108
00:02:22.328,21,29,47,64,81,83,107,95,290,109
00:02:22.448,21,30,47,64,82,83,107,96,290,109
00:02:22.567,20,30,47,64,82,83,107,96,291,109
00:02:22.686,20,30,47,64,82,83,107,96,291,109
00:02:22.805,21,29,47,64,82,83,107,96,292,110
00:02:22.924,21,29,47,64,82,83,107,96,293,110
00:02:23.044,21,30,47,64,82,83,107,96,294,112
00:02:23.164,20,30,47,64,82,83,107,96,295,111
00:02:23.284,20,29,47,64,82,83,107,96,296,111
00:02:23.404,20,29,47,64,82,83,107,95,296,111
00:02:23.523,20,30,47,64,82,83,107,95,296,111
00:02:23.642,20,30,47,64,82,83,107,96,296,111
00:02:23.761,21,30,47,64,82,83,107,96,295,111
00:02:23.880,20,29,47,64,82,83,107,96,291,109
00:02:24.000,20,29,47,64,81,83,106,95,288,108
00:02:24.120,20,29,47,63,80,82,105,95,285,108
00:02:24.240,20,29,47,63,80,82,105,95,285,108
00:02:24.360,20,29,47,63,80,82,105,95,285,107
00:02:24.479,20,29,47,63,80,82,105,95,284,106
00:02:24.598,20,29,47,63,80,82,105,95,284,107
00:02:24.717,20,29,47,63,80,82,105,95,283,106
00:02:24.836,20,29,47,63,80,82,105,95,284,106
00:02:24.956,20,29,47,63,80,82,105,95,284,106
00:02:25.076,21,29,47,64,82,83,107,96,287,107
00:02:25.196,21,29,47,65,82,83,107,96,286,107
00:02:25.316,21,30,47,64,82,83,107,96,286,107
00:02:25.435,21,30,47,65,82,83,107,96,290,110
00:02:25.554,21,30,47,66,85,86,110,97,292,109
00:02:25.673,21,30,47,66,84,85,109,97,292,109
00:02:25.792,21,30,47,66,84,85,109,97,290,109
00:02:25.912,21,30,47,66,83,84,108,96,289,109
00:02:26.032,21,30,47,65,83,84,108,96,289,108
00:02:26.152,21,30,47,65,83,84,108,96,289,108
00:02:26.272,21,30,47,64,83,84,108,96,290,108
00:02:26.391,21,30,47,64,82,83,107,96,290,108
00:02:26.510,21,30,47,64,82,83,107,96,290,108
00:02:26.629,21,29,47,64,82,83,107,95,291,109
00:02:26.748,20,29,47,63,81,82,106,95,290,108
00:02:26.868,20,29,47,63,81,82,106,95,291,109
00:02:26.988,20,29,46,63,81,82,106,95,292,109
00:02:27.108,20,29,46,63,81,82,105,95,293,109
00:02:27.228,20,29,46,63,81,82,105,95,293,109
00:02:27.347,20,29,46,63,81,82,106,95,292,109
00:02:27.466,20,29,46,63,81,82,105,95,293,109
00:02:27.585,20,29,46,63,81,82,105,95,292,109
00:02:27.704,20,29,46,63,81,82,105,95,293,109
00:02:27.824,20,29,46,62,81,82,105,95,294,109
00:02:27.944,20,29,46,62,81,82,105,95,293,109
00:02:28.064,20,29,46,62,81,82,105,95,293,109
00:02:28.184,20,29,46,62,81,82,105,95,294,110
00:02:28.303,20,29,46,62,81,82,105,95,294,110
00:02:28.422,20,29,46,62,81,82,105,95,293,109
00:02:28.541,20,29,46,62,81,82,105,95,294,110
00:02:28.660,20,29,46,63,81,82,105,95,296,111
00:02:28.780,20,29,46,63,82,83,106,95,296,111
00:02:28.900,20,30,47,64,83,83,107,96,298,111
00:02:29.020,20,30,47,64,82,83,107,96,299,112
00:02:29.140,20,30,47,64,82,83,107,96,297,111
00:02:29.259,21,30,47,65,83,84,108,96,295,111
00:02:29.378,21,30,47,66,84,85,109,97,293,110
00:02:29.497,21,30,47,66,84,85,110,97,293,110
00:02:29.616,21,30,47,66,83,84,109,96,291,110
00:02:29.736,21,30,47,65,82,83,107,96,290,109
00:02:29.856,20,29,47,64,82,83,107,96,289,108
00:02:29.976,21,29,47,64,81,83,106,95,288,108
00:02:30.096,21,29,47,64,81,83,107,96,287,108
00:02:30.215,20,29,47,63,81,83,106,95,284,106
00:02:30.334,20,29,47,63,80,82,105,95,284,106
00:02:30.453,20,29,47,63,80,82,104,95,283,106
00:02:30.572,20,29,47,62,80,81,104,94,283,106
00:02:30.692,20,29,47,62,80,81,104,94,284,107
00:02:30.812,20,29,47,62,80,81,104,94,285,107
00:02:30.932,20,29,47,62,80,81,104,94,286,108
00:02:31.052,20,29,47,62,80,81,104,94,286,108
00:02:31.171,20,29,47,63,80,82,104,95,286,108
00:02:31.290,20,29,47,63,80,82,104,95,286,108
00:02:31.409,20,29,47,63,80,82,104,95,285,108
00:02:31.528,20,29,47,63,80,82,104,95,281,105
00:02:31.648,20,29,47,62,80,81,103,94,275,103
00:02:31.768,20,29,47,62,80,82,103,95,275,103
00:02:31.888,21,29,48,64,81,85,105,98,259,95
00:02:32.008,21,30,50,67,83,87,108,99,247,88
00:02:32.127,21,31,50,69,86,91,115,102,250,90
00:02:32.246,22,32,51,76,86,91,115,102,258,95
00:02:32.365,23,33,51,78,93,97,124,103,271,101
00:02:32.484,23,34,51,80,94,98,125,102,281,104
00:02:32.604,23,34,51,80,96,100,128,103,281,104
00:02:32.724,23,34,51,80,95,99,126,103,285,105
00:02:32.844,23,34,51,80,94,99,126,102,288,106
00:02:32.964,23,33,51,79,94,99,126,102,290,107
00:02:33.083,23,34,51,79,94,98,125,102,295,108
00:02:33.202,23,33,51,79,94,98,125,102,296,109
00:02:33.321,23,33,51,79,94,98,126,102,296,109
00:02:33.440,24,34,51,79,94,98,125,102,296,109
00:02:33.560,23,33,51,78,94,97,124,102,293,108
00:02:33.680,23,33,51,78,94,97,124,102,290,107
00:02:33.800,23,33,50,77,93,96,123,101,290,108
00:02:33.920,23,33,50,77,93,96,123,101,291,108
00:02:34.039,23,33,50,76,92,95,122,101,290,108
00:02:34.158,23,33,50,76,92,95,121,101,290,108
00:02:34.277,23,32,50,76,91,95,121,101,290,108
00:02:34.396,23,32,50,76,91,94,120,101,289,108
00:02:34.516,23,32,50,75,91,94,120,101,289,108
00:02:34.636,22,32,50,75,91,94,120,101,288,108
00:02:34.756,22,32,50,75,90,94,120,100,288,107
00:02:34.876,22,32,50,75,90,94,120,100,288,107
00:02:34.995,22,32,50,74,91,93,120,100,288,108
00:02:35.114,22,32,50,74,91,94,120,101,277,104
00:02:35.233,22,32,51,76,91,94,120,101,264,99
00:02:35.352,22,32,52,76,91,95,120,102,260,96
00:02:35.472,22,33,52,77,93,97,123,104,254,91
00:02:35.592,22,32,52,73,91,95,120,104,250,90
00:02:35.712,22,32,52,73,89,94,118,104,250,90
00:02:35.832,22,32,52,74,89,94,117,104,249,89
00:02:35.951,22,31,52,72,86,91,112,102,249,89
00:02:36.070,22,31,51,70,86,91,112,102,247,88
00:02:36.189,22,31,51,70,86,90,112,103,246,87
00:02:36.308,22,31,51,69,85,90,112,103,246,87
00:02:36.428,22,31,51,69,84,88,109,101,246,87
00:02:36.548,21,31,51,68,84,88,109,101,247,87
00:02:36.668,21,31,51,68,83,88,107,101,247,87
00:02:36.788,21,30,50,65,83,88,107,101,247,88
00:02:36.907,21,30,50,65,82,86,104,100,248,89
00:02:37.026,21,30,50,65,82,86,105,99,250,90
00:02:37.145,21,30,50,65,82,86,106,99,250,90
00:02:37.264,21,30,50,66,82,87,107,99,252,91
00:02:37.384,21,30,50,67,84,88,110,99,256,93
00:02:37.504,22,31,49,69,84,88,110,99,264,98
00:02:37.624,22,31,49,70,87,89,113,99,277,104
00:02:37.744,23,32,49,73,90,92,118,100,294,109
00:02:37.863,22,32,50,75,91,94,120,100,289,108
00:02:37.982,22,32,50,75,91,94,120,101,289,108
00:02:38.101,23,33,50,76,93,97,123,101,296,109
