F1,F2,F3,F4,F5,F6,F7,F8,CLEAR,NIR,SPECTRAL_FLAG,FLICKERING_TYPE
1987,1595,1638,10885,5382,9221,44647,3939,60000,20673,0,1
2403,1709,3852,20982,7634,13280,31898,4083,60000,19456,1,1
2403,1709,3852,20982,7634,13280,31898,4083,60000,19456,0,1
2403,1709,3852,20982,7634,13280,31898,4083,60000,19456,0,1
3383,1031,1205,5272,2608,3174,2127,4458,23776,11679,1,1
3383,1031,1205,5272,2608,3174,2127,4458,23776,11679,0,1
3383,1031,1205,5272,2608,3174,2127,4458,23776,11679,0,1
841,565,819,3030,2676,3285,2206,2366,16358,11820,1,1
841,565,819,3030,2676,3285,2206,2366,16358,11820,0,1
841,565,819,3030,2676,3285,2206,2366,16358,11820,0,1
3844,1314,1384,15741,6803,7020,40995,10461,44701,22041,1,1
3844,1314,1384,15741,6803,7020,40995,10461,44701,22041,0,1
3844,1314,1384,15741,6803,7020,40995,10461,44701,22041,0,1
822,2589,1745,4195,5434,5794,14942,4042,58711,23402,1,1
822,2589,1745,4195,5434,5794,14942,4042,58711,23402,0,1
822,2589,1745,4195,5434,5794,14942,4042,58711,23402,0,1
4299,2789,1914,4940,7354,7677,57617,8882,60000,29560,1,1
4299,2789,1914,4940,7354,7677,57617,8882,60000,29560,0,1
4299,2789,1914,4940,7354,7677,57617,8882,60000,29560,0,1
836,5380,1758,14589,8117,8120,14394,9292,60000,20431,1,1
836,5380,1758,14589,8117,8120,14394,9292,60000,20431,0,1
836,5380,1758,14589,8117,8120,14394,9292,60000,20431,0,1
775,3933,1550,3948,2835,5627,2404,4917,28189,10521,1,1
775,3933,1550,3948,2835,5627,2404,4917,28189,10521,0,1
775,3933,1550,3948,2835,5627,2404,4917,28189,10521,0,1
1054,2656,883,3706,4461,6889,3595,3178,18071,11623,1,1
1054,2656,883,3706,4461,6889,3595,3178,18071,11623,0,1
1054,2656,883,3706,4461,6889,3595,3178,18071,11623,0,1
28176,16683,35528,31265,60000,60000,60000,60000,48621,60000,1,1
28176,16683,35528,31265,60000,60000,60000,60000,48621,60000,0,1
28176,16683,35528,31265,60000,60000,60000,60000,48621,60000,0,1
21110,30981,60000,60000,60000,60000,60000,60000,60000,60000,1,1
21110,30981,60000,60000,60000,60000,60000,60000,60000,60000,0,1
21110,30981,60000,60000,60000,60000,60000,60000,60000,60000,0,1
22269,14297,7232,49502,15314,59707,60000,12331,60000,44691,1,1
22269,14297,7232,49502,15314,59707,60000,12331,60000,44691,0,1
22269,14297,7232,49502,15314,59707,60000,12331,60000,44691,0,1
3778,2451,3202,41148,9007,10728,60000,10102,60000,45037,1,1
3778,2451,3202,41148,9007,10728,60000,10102,60000,45037,0,1
3778,2451,3202,41148,9007,10728,60000,10102,60000,45037,0,1
714,3652,1431,4207,3573,4225,3019,2797,40377,10292,1,1
714,3652,1431,4207,3573,4225,3019,2797,40377,10292,0,1
714,3652,1431,4207,3573,4225,3019,2797,40377,10292,0,1
1080,2948,971,4097,8848,42555,44591,9309,19191,45224,1,1
1080,2948,971,4097,8848,42555,44591,9309,19191,45224,0,1
1080,2948,971,4097,8848,42555,44591,9309,19191,45224,0,1
3793,15774,2135,48477,56972,60000,60000,53389,60000,60000,1,1
3793,15774,2135,48477,56972,60000,60000,53389,60000,60000,0,1
3793,15774,2135,48477,56972,60000,60000,53389,60000,60000,0,1
1026,26018,4386,50402,27955,60000,60000,38120,60000,47538,1,1
1026,26018,4386,50402,27955,60000,60000,38120,60000,47538,0,1
1026,26018,4386,50402,27955,60000,60000,38120,60000,47538,0,1
1050,33706,2838,53154,59206,60000,60000,27156,60000,60000,1,1
1050,33706,2838,53154,59206,60000,60000,27156,60000,60000,0,1
1050,33706,2838,53154,59206,60000,60000,27156,60000,60000,0,1
975,13014,4104,50775,7236,56955,58224,4454,60000,19469,1,1
975,13014,4104,50775,7236,56955,58224,4454,60000,19469,0,1
975,13014,4104,50775,7236,56955,58224,4454,60000,19469,0,1
419,952,2029,2204,4182,4468,3024,2984,17978,9537,1,1
419,952,2029,2204,4182,4468,3024,2984,17978,9537,0,1
419,952,2029,2204,4182,4468,3024,2984,17978,9537,0,1
2110,1776,4004,3261,38111,36932,35659,36325,30908,39787,1,1
2110,1776,4004,3261,38111,36932,35659,36325,30908,39787,0,1
2110,1776,4004,3261,38111,36932,35659,36325,30908,39787,0,1
53625,31434,60000,60000,60000,60000,60000,60000,60000,60000,1,1
53625,31434,60000,60000,60000,60000,60000,60000,60000,60000,0,1
53625,31434,60000,60000,60000,60000,60000,60000,60000,60000,0,1
23034,46266,56457,56078,29537,9531,47181,7817,60000,57484,1,1
23034,46266,56457,56078,29537,9531,47181,7817,60000,57484,0,1
23034,46266,56457,56078,29537,9531,47181,7817,60000,57484,0,1
1982,4261,2087,7100,6317,6402,16756,5345,60000,27325,1,1
1982,4261,2087,7100,6317,6402,16756,5345,60000,27325,0,1
1982,4261,2087,7100,6317,6402,16756,5345,60000,27325,0,1
2613,5046,2276,23597,6426,8200,51816,9252,60000,31173,1,1
2613,5046,2276,23597,6426,8200,51816,9252,60000,31173,0,1
2613,5046,2276,23597,6426,8200,51816,9252,60000,31173,0,1
440,2690,949,2223,3092,3948,2613,2572,19820,11707,1,1
440,2690,949,2223,3092,3948,2613,2572,19820,11707,0,1
440,2690,949,2223,3092,3948,2613,2572,19820,11707,0,1
1061,2777,943,3923,5081,5957,18701,3809,20456,18971,1,1
1061,2777,943,3923,5081,5957,18701,3809,20456,18971,0,1
1061,2777,943,3923,5081,5957,18701,3809,20456,18971,0,1
0,13430,1849,5435,5830,6040,9420,8716,11675,24215,1,1
0,13430,1849,5435,5830,6040,9420,8716,11675,24215,0,1
0,13430,1849,5435,5830,6040,9420,8716,11675,24215,0,1
4638,1810,2107,7934,7205,7098,55507,5679,60000,52504,1,1
4638,1810,2107,7934,7205,7098,55507,5679,60000,52504,0,1
4638,1810,2107,7934,7205,7098,55507,5679,60000,52504,0,1
3101,6281,2483,48284,9058,14020,60000,10692,60000,26924,1,1
3101,6281,2483,48284,9058,14020,60000,10692,60000,26924,0,1
3101,6281,2483,48284,9058,14020,60000,10692,60000,26924,0,1
1018,2274,2117,17182,4336,6233,4759,7112,59997,14665,1,1
1018,2274,2117,17182,4336,6233,4759,7112,59997,14665,0,1
1018,2274,2117,17182,4336,6233,4759,7112,59997,14665,0,1
1158,844,3279,1858,3308,4065,2593,2887,21143,10015,1,1
1158,844,3279,1858,3308,4065,2593,2887,21143,10015,0,1
1158,844,3279,1858,3308,4065,2593,2887,21143,10015,0,1
5138,1796,1841,18298,6195,14033,19645,4671,56392,18717,1,1
5138,1796,1841,18298,6195,14033,19645,4671,56392,18717,0,1
5138,1796,1841,18298,6195,14033,19645,4671,56392,18717,0,1
879,3319,1846,25638,8945,33220,40848,10757,56387,20350,1,1
879,3319,1846,25638,8945,33220,40848,10757,56387,20350,0,1
879,3319,1846,25638,8945,33220,40848,10757,56387,20350,0,1
1010,5872,3417,46134,11161,32988,60000,11111,60000,51555,1,1
1010,5872,3417,46134,11161,32988,60000,11111,60000,51555,0,1
1010,5872,3417,46134,11161,32988,60000,11111,60000,51555,0,1
996,2856,3416,45115,7160,17958,60000,10874,60000,25308,1,1
996,2856,3416,45115,7160,17958,60000,10874,60000,25308,0,1
996,2856,3416,45115,7160,17958,60000,10874,60000,25308,0,1
977,5123,3244,23313,4721,6793,6586,7563,60000,16248,1,1
977,5123,3244,23313,4721,6793,6586,7563,60000,16248,0,1
977,5123,3244,23313,4721,6793,6586,7563,60000,16248,0,1
1067,823,891,2021,5194,3947,2804,2577,20981,9531,1,1
1067,823,891,2021,5194,3947,2804,2577,20981,9531,0,1
1067,823,891,2021,5194,3947,2804,2577,20981,9531,0,1
3096,820,913,3884,7236,5192,5071,3770,17897,17143,1,1
3096,820,913,3884,7236,5192,5071,3770,17897,17143,0,1
3096,820,913,3884,7236,5192,5071,3770,17897,17143,0,1
4575,1425,1844,6507,5570,5627,6268,8546,37104,21264,1,1
4575,1425,1844,6507,5570,5627,6268,8546,37104,21264,0,1
4575,1425,1844,6507,5570,5627,6268,8546,37104,21264,0,1
894,3784,1890,2769,6302,5821,13357,8634,46076,31763,1,1
894,3784,1890,2769,6302,5821,13357,8634,46076,31763,0,1
894,3784,1890,2769,6302,5821,13357,8634,46076,31763,0,1
959,4084,2076,24219,14975,34407,60000,10930,60000,58880,1,1
959,4084,2076,24219,14975,34407,60000,10930,60000,58880,0,1
959,4084,2076,24219,14975,34407,60000,10930,60000,58880,0,1
959,4084,2076,24219,14975,34407,60000,10930,60000,58880,0,1
11390,15547,2313,50032,5691,8232,7438,6390,60000,12340,1,1
11390,15547,2313,50032,5691,8232,7438,6390,60000,12340,0,1
11390,15547,2313,50032,5691,8232,7438,6390,60000,12340,0,1
367,2105,840,1738,3042,3538,2448,2428,15827,7252,1,1
367,2105,840,1738,3042,3538,2448,2428,15827,7252,0,1
367,2105,840,1738,3042,3538,2448,2428,15827,7252,0,1
901,630,730,3741,3161,3717,4673,2387,16044,11532,1,1
901,630,730,3741,3161,3717,4673,2387,16044,11532,0,1
901,630,730,3741,3161,3717,4673,2387,16044,11532,0,1
1335,3426,1282,7425,4479,4692,5336,4422,60000,16182,1,1
1335,3426,1282,7425,4479,4692,5336,4422,60000,16182,0,1
1335,3426,1282,7425,4479,4692,5336,4422,60000,16182,0,1
1054,733,3229,1469,2945,5279,2548,2444,23909,9036,1,1
1054,733,3229,1469,2945,5279,2548,2444,23909,9036,0,1
1054,733,3229,1469,2945,5279,2548,2444,23909,9036,0,1
886,694,888,3621,5603,3652,3253,2617,21777,10866,1,1
886,694,888,3621,5603,3652,3253,2617,21777,10866,0,1
886,694,888,3621,5603,3652,3253,2617,21777,10866,0,1
750,1133,1525,2513,3284,4054,3060,5015,36572,10032,1,1
750,1133,1525,2513,3284,4054,3060,5015,36572,10032,0,1
750,1133,1525,2513,3284,4054,3060,5015,36572,10032,0,1
287,2075,627,1706,2133,2494,1660,1842,13425,5417,1,1
287,2075,627,1706,2133,2494,1660,1842,13425,5417,0,1
287,2075,627,1706,2133,2494,1660,1842,13425,5417,0,1
1924,394,500,2224,2070,2530,3093,1774,8903,4928,1,1
1924,394,500,2224,2070,2530,3093,1774,8903,4928,0,1
1924,394,500,2224,2070,2530,3093,1774,8903,4928,0,1
2339,477,553,2652,2108,2461,1483,1738,9904,4663,1,1
2339,477,553,2652,2108,2461,1483,1738,9904,4663,0,1
2339,477,553,2652,2108,2461,1483,1738,9904,4663,0,1
1874,362,465,2108,2851,1923,1159,1413,7909,3654,1,1
1874,362,465,2108,2851,1923,1159,1413,7909,3654,0,1
1874,362,465,2108,2851,1923,1159,1413,7909,3654,0,1
420,295,371,1697,2443,1712,1094,1236,6255,3423,1,1
420,295,371,1697,2443,1712,1094,1236,6255,3423,0,1
420,295,371,1697,2443,1712,1094,1236,6255,3423,0,1
372,264,311,1457,1204,1656,943,2170,5518,2749,1,1
372,264,311,1457,1204,1656,943,2170,5518,2749,0,1
372,264,311,1457,1204,1656,943,2170,5518,2749,0,1
110,1004,676,536,1147,1545,865,2048,4910,2446,1,1
110,1004,676,536,1147,1545,865,2048,4910,2446,0,1
110,1004,676,536,1147,1545,865,2048,4910,2446,0,1
95,211,610,470,1121,1494,798,1974,4785,2225,1,1
