timestamp,F1,F2,F3,F4,F5,F6,F7,F8,CLEAR,NIR
00:00:12.021,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:12.140,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:12.260,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:12.380,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:12.500,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:12.620,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:12.739,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:12.858,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:12.977,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:13.096,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:13.216,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:13.336,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:13.456,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:13.576,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:13.695,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:13.814,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:13.933,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:14.052,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:14.172,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:14.292,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:14.412,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:14.532,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:14.651,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:14.770,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:14.889,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:15.008,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:15.128,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:15.248,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:15.368,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:15.488,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:15.607,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:15.726,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:15.845,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:15.964,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:16.084,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:16.204,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:16.324,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:16.444,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:16.563,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:16.682,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:16.801,18000,18000,16991,18000,18000,18000,18000,18000,18000,18000
00:00:16.920,18000,18000,16991,18000,18000,18000,18000,18000,18000,18000
00:00:17.040,18000,13603,10950,18000,13837,18000,18000,18000,18000,18000
00:00:17.160,18000,9069,10644,18000,13911,18000,18000,18000,18000,18000
00:00:17.280,18000,9122,10729,18000,13911,18000,18000,18000,18000,18000
00:00:17.400,18000,10178,11259,18000,14200,18000,18000,18000,18000,18000
00:00:17.519,18000,18000,12815,18000,16914,18000,18000,18000,18000,18000
00:00:17.638,18000,18000,12815,18000,18000,18000,18000,18000,18000,18000
00:00:17.757,18000,18000,16078,18000,18000,18000,18000,18000,18000,18000
00:00:17.876,18000,18000,14781,18000,18000,18000,18000,18000,18000,18000
00:00:17.996,18000,18000,13645,18000,18000,18000,18000,18000,18000,18000
00:00:18.116,18000,13246,11070,18000,17902,18000,18000,18000,18000,18000
00:00:18.236,16395,16659,10972,18000,17704,18000,18000,18000,18000,18000
00:00:18.356,16395,16659,10972,18000,18000,18000,18000,18000,18000,18000
00:00:18.475,13993,18000,11207,18000,18000,18000,18000,18000,18000,18000
00:00:18.594,17752,18000,11293,18000,18000,18000,18000,18000,18000,18000
00:00:18.713,18000,18000,11382,18000,18000,18000,18000,18000,18000,18000
00:00:18.832,18000,18000,15933,18000,18000,18000,18000,18000,18000,18000
00:00:18.952,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:19.072,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
